Metascore,BoxOffice,Website,imdbRating,imdbVotes,Runtime,Language,Rated,Production,Released,imdbID,Plot,Director,Title,Actors,Response,Type,Awards,DVD,Year,Poster,Country,Genre,Writer
N/A,N/A,N/A,6.1,734,87 min,English,APPROVED,RKO Pictures,02 Jun 1955,tt0048535,A special agent from Chicago is sent out west to bring in the notorious Reno brothers.,Tim Whelan,Rage at Dawn,"Randolph Scott, Forrest Tucker, Mala Powers, J. Carrol Naish",True,movie,N/A,18 Aug 2009,1955,https://m.media-amazon.com/images/M/MV5BMTQ4NTY5OTA5NF5BMl5BanBnXkFtZTcwNjk5MzcyMQ@@._V1_SX300.jpg,USA,"Crime, Drama, Western","Horace McCoy (screenplay), Frank Gruber (story)"
N/A,N/A,N/A,8.4,5,N/A,Bengali,N/A,N/A,08 Mar 1955,tt0048536,N/A,Subodh Mitra,Raikamal,"Kaberi Bose, Uttam Kumar, Nitish Mukherjee, Chandrabati Devi",True,movie,N/A,N/A,1955,N/A,India,N/A,"Tarashankar Banerjee (story), Binoy Chatterjee (screenplay)"
N/A,N/A,N/A,8.2,10,162 min,"Hindi, Rajasthani, English",N/A,N/A,N/A,tt0048537,Passengers from all backgrounds get stranded on an isolated railway platform when a natural disaster delays their train for 24 hours.,Ramesh Saigal,Railway Platform,"Nalini Jaywant, Sheila Ramani, Johnny Walker, Sunil Dutt",True,movie,N/A,N/A,1955,N/A,India,"Comedy, Drama, Romance","Ramesh Saigal (story), Manmohan Krishna (assistant writer)"
N/A,N/A,N/A,5.9,727,104 min,English,APPROVED,Twentieth Century Fox,14 Dec 1955,tt0048538,"Despite marital problems, English Lord Albert Esketh and his rich American socialite wife Lady Edwina Esketh travel to India to buy a prize horse from the ruler of Ranchipur.",Jean Negulesco,The Rains of Ranchipur,"Lana Turner, Richard Burton, Fred MacMurray, Joan Caulfield",True,movie,N/A,N/A,1955,https://m.media-amazon.com/images/M/MV5BZGQwNzMyOTctYmY2ZS00NzdlLThiYmQtMTA5OTU1ZWMyZTU4XkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg,USA,"Adventure, Drama, Romance","Louis Bromfield (novel), Merle Miller"
N/A,N/A,N/A,7.2,31,90 min,English,N/A,London Films,28 Aug 1957,tt0048539,N/A,Wendy Toye,Raising a Riot,"Kenneth More, Shelagh Fraser, Mandy Miller, Gary Billings",True,movie,N/A,N/A,1955,https://m.media-amazon.com/images/M/MV5BMTY2MTAwMTU1OF5BMl5BanBnXkFtZTcwMDYzNTUwOA@@._V1_SX300.jpg,UK,Comedy,"Ian Dalrymple (adaptation), Ian Dalrymple (screenplay), James Matthews (adaptation), Hugh Perceval (adaptation), Hugh Perceval (screenplay), Alfred Toombs (novel)"
N/A,N/A,N/A,7.0,53,N/A,Finnish,N/A,N/A,29 Apr 1955,tt0048540,It is a time of extreme housing shortage in Helsinki. People with room in their flats are required either to find subtenants or to lodge anyone sent by the housing commission. Abel and ...,T.J. Särkkä,Rakas lurjus,"Ansa Ikonen, Edvin Laine, Joel Rinne, Irja Kuusla",True,movie,N/A,N/A,1955,N/A,Finland,Comedy,Mika Waltari
N/A,N/A,N/A,N/A,N/A,N/A,Spanish,N/A,N/A,N/A,tt0048541,N/A,Rafael J. Salvia,Rapto en la ciudad,"Rafael Alonso, Francisco Bernal, Susana Canales, Alfonso de la Vega",True,movie,N/A,N/A,1955,N/A,Spain,N/A,"Wenceslao Fernández Flórez, Alejandro Gaos"
N/A,N/A,N/A,6.9,182,91 min,German,N/A,N/A,06 Jul 1955,tt0048542,N/A,Robert Siodmak,Die Ratten,"Maria Schell, Curd Jürgens, Heidemarie Hatheyer, Gustav Knuth",True,movie,3 wins & 3 nominations.,N/A,1955,https://m.media-amazon.com/images/M/MV5BMjIxODEwMDE1NV5BMl5BanBnXkFtZTgwODg4NDYxMzE@._V1_SX300.jpg,West Germany,Drama,"Gerhart Hauptmann (play), Jochen Huth"
N/A,N/A,N/A,7.1,831,105 min,French,N/A,N/A,07 Apr 1955,tt0048543,"Henri, the Man from Nantes, comes back to his country after a successful stay in the United States, where he was working for Liski, the drug dealer. With the fame of being a tough guy ...",Henri Decoin,Razzia,"Jean Gabin, Marcel Dalio, Lino Ventura, Albert Rémy",True,movie,N/A,N/A,1955,https://m.media-amazon.com/images/M/MV5BNzY5NGZjMzQtYmNhZS00ZWU3LTkzOWEtNGUzZDk1MGFlODBkXkEyXkFqcGdeQXVyMzYyNzgzMzI@._V1_SX300.jpg,France,"Crime, Drama, Thriller","Auguste Le Breton (based on the novel by), Henri Decoin (adaptation), Maurice Griffe (adaptation), Auguste Le Breton (dialogue)"
N/A,N/A,N/A,7.6,642,7 min,English,Approved,N/A,30 Apr 1955,tt0048544,"Among the strategies that fail in Wile E. Coyote's attempts to catch the Roadrunner: glue on the road, a giant rubber band, an outboard motor in a wash tub, and dressing in drag as a female Roadrunner.",Chuck Jones,Ready.. Set.. Zoom!,Paul Julian,True,movie,N/A,N/A,1955,https://m.media-amazon.com/images/M/MV5BYmE0M2RmNDQtNGI0Zi00MDEyLWE2NjktMzAzODYzMWU5ZTEyXkEyXkFqcGdeQXVyNjYyODY4NDU@._V1_SX300.jpg,USA,"Animation, Family, Short, Comedy",Michael Maltese (story)
87,N/A,N/A,7.7,"76,768",111 min,English,PG-13,Warner Bros. Pictures,29 Oct 1955,tt0048545,"A rebellious young man with a troubled past comes to a new town, finding friends and enemies.",Nicholas Ray,Rebel Without a Cause,"James Dean, Natalie Wood, Sal Mineo, Jim Backus",True,movie,Nominated for 3 Oscars. Another 2 wins & 3 nominations.,22 Jan 2002,1955,https://m.media-amazon.com/images/M/MV5BMjMwNWIwYzAtMWVhZi00YzQ2LTlmNGYtOTg3NDdkNTRjOWI2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,USA,Drama,"Stewart Stern (screen play), Irving Shulman (adaptation), Nicholas Ray (from a story by)"
N/A,N/A,N/A,6.1,97,90 min,Spanish,N/A,N/A,20 Dec 1956,tt0048546,N/A,Pedro Luis Ramírez,Recluta con niño,"José Luis Ozores, Manolo Morán, Encarna Fuentes, Julia Caba Alba",True,movie,N/A,N/A,1956,https://m.media-amazon.com/images/M/MV5BNmZmYTczYWUtZmEzZS00MTdlLTgwNzEtNjg5NTQyNjU2YjQwXkEyXkFqcGdeQXVyNTI2OTk0MDY@._V1_SX300.jpg,Spain,Comedy,"Vicente Escrivá (story), Vicente Coello (story), Vicente Escrivá (screenplay), Vicente Coello (screenplay), Vicente Escrivá (dialogue), Vicente Coello (dialogue)"
N/A,N/A,N/A,7.1,245,7 min,English,N/A,N/A,29 Oct 1955,tt0048547,"Red Riding Hood is on her way from the city to the country and to her grandmother's house, and along the way she meets the Big Bad Wolf. Her grandmother is Granny, and she is bringing ...",Friz Freleng,Red Riding Hoodwinked,Mel Blanc,True,movie,N/A,N/A,1955,https://m.media-amazon.com/images/M/MV5BMTg1NDQ1NDk4M15BMl5BanBnXkFtZTcwODk3MjAyMQ@@._V1_SX300.jpg,USA,"Animation, Family, Short",Warren Foster (story)
N/A,N/A,N/A,6.7,10,105 min,German,N/A,N/A,N/A,tt0048548,N/A,Harald Braun,Regine,"Johanna Matz, Erik Schumann, Horst Buchholz, Viktor Staal",True,movie,N/A,N/A,1956,N/A,West Germany,Drama,"Gottfried Keller (novel), Jacob Geis, Juliane Kay, Erika Mann"
N/A,N/A,N/A,5.2,17,75 min,English,N/A,N/A,01 Jun 1957,tt0048549,"A money-to-burn and girl-chasing Texas oilman, Jeff Longstreet and a sensitive, dignified entomologist, Laura Weeks, find themselves together in Winchester, England charged with taking care...",Henry Cass,Two Grooms for a Bride,"John Carroll, Virginia Bruce, Brian Oulton, Kay Callard",True,movie,N/A,N/A,1955,N/A,UK,Comedy,Frederick Stephani
N/A,N/A,N/A,7.0,39,75 min,French,N/A,N/A,14 Feb 1990,tt0048550,N/A,Paul Carpita,Le rendez-vous des quais,"André Maufray, Jeanine Moretti, Roger Manunta, Rose Dominiquetti",True,movie,N/A,N/A,1955,N/A,France,Drama,"Paul Carpita, André Maufray (dialogue)"
N/A,N/A,N/A,5.0,26,92 min,Swedish,N/A,N/A,31 Jan 1955,tt0048551,Gösta the lorry driver has a wife at home and girlfriends along the road.,Hampe Faustman,Resa i natten,"George Fant, Eva Dahlbeck, Ulla Sallert, Sven-Eric Gamble",True,movie,N/A,N/A,1955,N/A,Sweden,Drama,Olle Hellbom
N/A,N/A,N/A,6.8,73,79 min,English,APPROVED,Allied Artists,09 Oct 1955,tt0048552,"Jack Slade, son of the famed lawman and man-hunter, is hired by a Pinkerton detective, Joseph Ryan, to help wipe out a gang of outlaws and train robbers, Billy Wilcox, Hary Sutton and ...",Harold D. Schuster,The Return of Jack Slade,"John Ericson, Mari Blanchard, Neville Brand, Max Showalter",True,movie,N/A,N/A,1955,https://m.media-amazon.com/images/M/MV5BMTk0MjIxMjQ2Ml5BMl5BanBnXkFtZTgwNzMzNTAzMTE@._V1_SX300.jpg,USA,"Action, Adventure, Romance",Warren Douglas
N/A,N/A,N/A,N/A,N/A,1 h 30 min,N/A,N/A,N/A,30 Dec 1955,tt0048553,N/A,Mario Costa,Revelation,"May Britt, Francisco Rabal, Bernard Blier, Miranda Campa",True,movie,N/A,N/A,1955,N/A,N/A,Drama,"Alberto Albani Barbieri, Mario Costa"
N/A,N/A,N/A,5.6,"4,797",82 min,English,Passed,Universal Pictures,22 Jul 1955,tt0048554,"Men capture the creature from the Black Lagoon and make him an aquarium attraction, from which he escapes.",Jack Arnold,Revenge of the Creature,"John Agar, Lori Nelson, John Bromfield, Nestor Paiva",True,movie,N/A,01 Sep 1993,1955,https://m.media-amazon.com/images/M/MV5BMTQxMDU3MjM0N15BMl5BanBnXkFtZTgwNTMzNTQ1MjE@._V1_SX300.jpg,USA,"Horror, Sci-Fi","Martin Berkeley (screenplay), William Alland (story)"
N/A,N/A,N/A,N/A,N/A,96 min,Italian,N/A,N/A,N/A,tt0048555,N/A,Ferdinando Baldi,Ricordami,"Leonora Ruffo, Gino Leurini, Narciso Parigi, Enrico Glori",True,movie,N/A,N/A,1955,N/A,Italy,Romance,N/A
N/A,N/A,N/A,N/A,N/A,85 min,Italian,N/A,N/A,07 Nov 1956,tt0048556,N/A,Anton Giulio Majano,The Rival,"Anna Maria Ferrero, Maria Mauban, Gérard Landry, Luisa Rivelli",True,movie,N/A,N/A,1956,https://m.media-amazon.com/images/M/MV5BNmQzN2MwMTEtNzI3MC00Nzc5LWE0YWUtNmRlNzg5N2IyZTg1XkEyXkFqcGdeQXVyNzA4ODc3ODU@._V1_SX300.jpg,"France, Italy",N/A,"Fede Arnaud, Anton Giulio Majano"
N/A,N/A,N/A,6.4,172,90 min,English,APPROVED,N/A,22 Nov 1955,tt0048557,Two fugitive Texan brothers at odds with one another flee to Colorado where they take jobs with rival bosses.,Joseph Kane,The Road to Denver,"John Payne, Mona Freeman, Lee J. Cobb, Ray Middleton",True,movie,N/A,N/A,1955,https://m.media-amazon.com/images/M/MV5BMjg3MDk0OTg0OF5BMl5BanBnXkFtZTgwODMzNTAzMTE@._V1_SX300.jpg,USA,Western,"Horace McCoy (screenplay), Allen Rivkin (screenplay), William Gulick (Saturday Evening Post story)"
N/A,N/A,N/A,6.0,205,83 min,English,APPROVED,United Artists,30 May 1955,tt0048558,Jim Tex Wall is searching for three men who killed his wife and stole his horses and finds them working for a gang of cattle rustlers engaged in a turf war with a rival gang of outlaws.,Sidney Salkow,Robbers' Roost,"George Montgomery, Richard Boone, Sylvia Findley, Bruce Bennett",True,movie,N/A,N/A,1955,https://m.media-amazon.com/images/M/MV5BY2EwZDc4OWEtZDgyYS00NjJhLWExYjAtNTJmZjgxOWE0NWZmXkEyXkFqcGdeQXVyNTI2Njg2OTI@._V1_SX300.jpg,USA,Western,"John O'Dea (screenplay), Sidney Salkow (screenplay), Maurice Geraghty (screenplay), Zane Grey (story)"
N/A,N/A,N/A,7.8,672,7 min,English,N/A,N/A,12 Nov 1955,tt0048559,"The Coliseum, Emperor Nero want to threw a victim to the lions, but finds out that they run out of victims. then he order Yosemite Sam to fetch one for him. after noticing Bugs Bunny he tries to make him the victim.",Friz Freleng,Roman Legion-Hare,Mel Blanc,True,movie,N/A,N/A,1955,https://m.media-amazon.com/images/M/MV5BMTY2MDc4NDM5M15BMl5BanBnXkFtZTcwMTg4OTUzMQ@@._V1_SX300.jpg,USA,"Animation, Family, Short",Warren Foster (story)
N/A,N/A,N/A,6.8,5,100 min,German,N/A,N/A,04 Nov 1955,tt0048560,N/A,Paul Verhoeven,Roman einer Siebzehnjährigen,"Ingrid Andree, Therese Giehse, Paul Dahlke, Heidi Brühl",True,movie,N/A,N/A,1955,N/A,West Germany,"Drama, Romance","Werner Hill, Herbert Reinecker (story), Paul Verhoeven"
N/A,N/A,N/A,7.6,52,92 min,Russian,N/A,N/A,02 Apr 1956,tt0048561,N/A,"Lev Arnshtam, Leonid Lavrovsky",Romeo & Juliet,"Galina Ulanova, Yuri Zhdanov, I. Olenina, Aleksandr Radunsky",True,movie,1 win & 1 nomination.,N/A,1955,https://m.media-amazon.com/images/M/MV5BNjQ4NDE1OTM1Ml5BMl5BanBnXkFtZTcwMzY1ODUyMQ@@._V1_SX300.jpg,Soviet Union,"Music, Drama, Romance","William Shakespeare (play), Lev Arnshtam (screenplay), Leonid Lavrovsky (screenplay)"
N/A,,,6.9,119,29 min,English,N/A,,07 Dec 1955,tt0048562,A small town sportswriter attending the World Series recognizes a young ballplayer as the son of former baseball hero who was banned for throwing a game.,John Ford,Rookie of the Year,"John Wayne, Vera Miles, Ward Bond, Patrick Wayne",True,episode,N/A,,1955,https://m.media-amazon.com/images/M/MV5BZWU4NTdjMmQtYmRiNC00NGU1LThkNzYtODJhZGRiMTdhMzdhXkEyXkFqcGdeQXVyMjcyMDU4NA@@._V1_SX300.jpg,USA,"Comedy, Drama, Romance","W.R. Burnett (story), Frank S. Nugent"
N/A,N/A,N/A,7.2,"3,114",117 min,"English, Italian",Unrated,Paramount Pictures,13 Dec 1955,tt0048563,"An Italian-American neighborhood in Louisiana is disturbed when truck driver Rosario Delle Rose is killed by police while smuggling. His buxom widow Serafina miscarries, then over a period ...",Daniel Mann,The Rose Tattoo,"Anna Magnani, Burt Lancaster, Marisa Pavan, Ben Cooper",True,movie,Won 3 Oscars. Another 7 wins & 7 nominations.,21 Sep 2004,1955,https://m.media-amazon.com/images/M/MV5BMzgxYTQ0OGItOGExZi00MDg0LWE3MTUtMTA5OTZlZmRiMDAzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,USA,"Comedy, Drama, Romance","Tennessee Williams (screenplay), Hal Kanter (adaptation), Tennessee Williams (play)"
N/A,N/A,N/A,6.3,49,107 min,German,N/A,N/A,N/A,tt0048564,N/A,Rudolf Jugert,Rosen im Herbst,"Ruth Leuwerik, Bernhard Wicki, Paul Hartmann, Carl Raddatz",True,movie,2 nominations.,N/A,1955,https://m.media-amazon.com/images/M/MV5BNzc1NjMwNTQ5MF5BMl5BanBnXkFtZTYwNzExMjg5._V1_SX300.jpg,West Germany,Drama,"Horst Budjuhn, Theodor Fontane (novel)"
N/A,N/A,N/A,8.0,8,97 min,German,N/A,N/A,06 Oct 1955,tt0048565,N/A,Willy Birgel,Love's Carnival,"Ruth Niehaus, Dietmar Schönherr, Elma Karlowa, Willy Birgel",True,movie,N/A,N/A,1955,https://m.media-amazon.com/images/M/MV5BMTUxNTc5MDc0NF5BMl5BanBnXkFtZTgwOTMzNTAzMTE@._V1_SX300.jpg,West Germany,"Drama, Romance","Otto Erich Hartleben (play), Heinz-Werner John (adaptation), Georg C. Klaren (adaptation)"
N/A,N/A,N/A,5.4,8,94 min,Italian,N/A,N/A,16 Sep 1955,tt0048566,N/A,Luigi Capuano,La rossa,"Fulvia Franco, Aldo Bufi Landi, Virna Lisi, Franco Ricci",True,movie,N/A,N/A,1955,N/A,Italy,Drama,"Luigi Capuano (screenplay), L. Gioffi, Mario Volpe (screenplay)"
N/A,N/A,N/A,6.4,86,N/A,Polish,N/A,N/A,22 Nov 2008,tt0048567,N/A,Roman Polanski,Rower,"Adam Fiut, Roman Polanski",True,movie,N/A,N/A,1955,N/A,Poland,Short,Roman Polanski
N/A,N/A,N/A,6.5,15,11 min,English,N/A,N/A,N/A,tt0048568,N/A,John Hawkesworth,Rowlandson's England,Alec Guinness,True,movie,N/A,N/A,1955,N/A,UK,"Documentary, Short","Robert Hamer, John Hawkesworth"
N/A,N/A,N/A,6.0,56,82 min,German,N/A,N/A,09 Sep 1955,tt0048569,N/A,Herbert B. Fredersdorf,Rumpelstiltskin,"Werner Krüger, Liane Croon, Wilhelm Groothe, Hermann Hartmann",True,movie,N/A,N/A,1955,https://m.media-amazon.com/images/M/MV5BMGZmZDUzMWItODkzOS00MzBiLWIyOTMtNDBhMzBmYjNkMWMyXkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_SX300.jpg,West Germany,"Family, Fantasy","Jacob Grimm (fairy tale), Wilhelm Grimm (fairy tale), Christof Schulz-Gellen"
N/A,N/A,N/A,6.7,"1,109",93 min,English,Approved,Paramount Pictures,14 May 1955,tt0048570,"Mistaken for train robbers, Matt Dow and Davey Bishop are shot at by the sheriff and his posse but they are cleared and hired as lawmen.",Nicholas Ray,Run for Cover,"James Cagney, Viveca Lindfors, John Derek, Jean Hersholt",True,movie,N/A,29 May 2012,1955,https://m.media-amazon.com/images/M/MV5BOGMwNzFlYWQtMWE0OS00NzE2LTliOTEtOGUxYTM1MDNlMDY5XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,USA,Western,"Winston Miller (screenplay), Harriet Frank Jr. (story), Irving Ravetch (story)"
N/A,N/A,N/A,6.7,25,81 min,English,N/A,N/A,01 Dec 1955,tt0048571,A young rookie cop goes undercover to bust up an auto theft ring run by juvenile delinquents.,Abner Biberman,Running Wild,"William Campbell, Mamie Van Doren, Keenan Wynn, Kathleen Case",True,movie,N/A,N/A,1955,https://m.media-amazon.com/images/M/MV5BNzM4YzA5YjgtMThlZi00MmMwLTkxOTMtMmQ4ZWVlMTU4OWVjXkEyXkFqcGdeQXVyMjU4NzU2OTA@._V1_SX300.jpg,USA,"Crime, Drama","Ben Benson (novel), Leo Townsend"
N/A,N/A,N/A,7.3,360,100 min,Portuguese,N/A,Columbia Pictures do Brasil,12 Mar 2003,tt0048572,"A semi-documentary on the people of Rio de Janeiro. The camera follows boys from a hillside shanty town who sell peanuts at Copacabana, Sugar Loaf Mountain, and a soccer game. Various ...",Nelson Pereira dos Santos,Rio 100 Degrees F.,"Modesto De Souza, Roberto Bataglin, Jece Valadão, Ana Beatriz",True,movie,N/A,N/A,1955,https://m.media-amazon.com/images/M/MV5BYTVhMWNlYTctZjcyMy00NGVjLTljYTQtMTVhODI0NWY4MWUyXkEyXkFqcGdeQXVyMDk1ODM3MA@@._V1_SX300.jpg,Brazil,Drama,"Nelson Pereira dos Santos (screenplay), Nelson Pereira dos Santos (story)"
N/A,N/A,N/A,4.5,99,77 min,English,APPROVED,N/A,02 Feb 1955,tt0048573,"In India, a young elephant trainer vows revenge against the cult that killed his family and, when the local Maharajah refuses to help, sets out alone to battle his enemy.",Frank Ferrin,Sabaka,"Nino Marcel, Boris Karloff, Lou Krugman, Reginald Denny",True,movie,N/A,N/A,1954,https://m.media-amazon.com/images/M/MV5BMjA1NjU3MDIwNl5BMl5BanBnXkFtZTcwMDI5OTQyMQ@@._V1_SX300.jpg,USA,Adventure,Frank Ferrin
N/A,N/A,N/A,8.5,24,N/A,Bengali,N/A,N/A,01 Dec 1955,tt0048574,N/A,Agradoot,Sabar Uparey,"Suchitra Sen, Uttam Kumar, Balai Adhya, Kali Bannerjee",True,movie,N/A,N/A,1955,N/A,India,N/A,"Agradoot (screenplay), Nitai Bhattacharya (dialogue), Nitai Bhattacharya (story), A.J. Cronin (novel)"
N/A,N/A,N/A,7.3,151,26 min,French,N/A,N/A,01 Jun 1956,tt0048575,"This is October 1955. The place is a village in Loire-Atlantique, La Chapelle-Basse-Mer, where an old clog-maker works and lives with his wife and their adopted son. The clog-maker's ...",Jacques Demy,Le sabotier du Val de Loire,"Yves Demy, Georges Rouquier",True,movie,1 win.,N/A,1956,https://m.media-amazon.com/images/M/MV5BMmViMDYyZjctNzRlYi00N2Y2LTkyZTYtNTcxZjE0ODMyMjIyXkEyXkFqcGdeQXVyNzM0MDQ1Mw@@._V1_SX300.jpg,France,"Documentary, Short, Drama",Jacques Demy
N/A,N/A,N/A,7.9,636,7 min,English,N/A,N/A,26 Mar 1955,tt0048576,"Riff-Raff (Yosemite) Sam, riding a camel that won't whoa, chases Bugs into a French Foreign-Legion post.",Friz Freleng,Sahara Hare,Mel Blanc,True,movie,N/A,N/A,1955,https://m.media-amazon.com/images/M/MV5BMTY2MDc4NDM5M15BMl5BanBnXkFtZTcwMTg4OTUzMQ@@._V1_SX300.jpg,USA,"Animation, Family, Short",Warren Foster (story)
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,tt0048577,N/A,Takeji Takamura,Sakuma damu dainibu,N/A,True,movie,N/A,N/A,1955,N/A,Japan,N/A,Takeji Takamura
N/A,N/A,N/A,N/A,N/A,N/A,Russian,N/A,N/A,N/A,tt0048578,N/A,Vasili Pronin,Saltanat,"Baken Kydykeyeva, Muratbek Ryskulov",True,movie,N/A,N/A,1955,N/A,Soviet Union,N/A,Roza Budantseva
N/A,N/A,N/A,7.4,"5,011",104 min,Japanese,Not Rated,Criterion Collection,20 Oct 1967,tt0048579,"Musashi Miyamoto returns to Kyoto after years of absence. After a series of fights against the Yoshioka School, he challenges its master to a duel.",Hiroshi Inagaki,Samurai II: Duel at Ichijoji Temple,"Toshirô Mifune, Kôji Tsuruta, Mariko Okada, Kaoru Yachigusa",True,movie,N/A,N/A,1955,https://m.media-amazon.com/images/M/MV5BNTIyM2Y3MzEtYWY5Ni00NmNhLTkxZTMtNjE5NWZmZmE5NDRhXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Japan,"Action, Adventure, Biography, Drama, History","Hideji Hôjô (play), Hiroshi Inagaki, Tokuhei Wakao, Eiji Yoshikawa (novel)"
N/A,N/A,N/A,5.5,6,95 min,German,N/A,N/A,09 Mar 1956,tt0048580,N/A,Werner Jacobs,San Salvatore,"Dieter Borsche, Antje Weisgerber, Will Quadflieg, Carl Wery",True,movie,N/A,N/A,1956,N/A,West Germany,Drama,"Hans Kades (novel), Felix Lützkendorf"
N/A,N/A,N/A,7.0,222,7 min,English,APPROVED,N/A,N/A,tt0048581,"Tweety Bird is taken by his mistress, Granny, to a beach, where Sylvester Cat spots him and tries to reach his cage, only to be stopped again and again by tidal waves.",Friz Freleng,Sandy Claws,Mel Blanc,True,movie,N/A,N/A,1954,https://m.media-amazon.com/images/M/MV5BMTk1OTgyOTA4M15BMl5BanBnXkFtZTcwODk4NDQyMQ@@._V1_SX300.jpg,USA,"Animation, Short, Family","Arthur Davis (story), Warren Foster (story)"
N/A,N/A,N/A,4.4,36,82 min,Finnish,N/A,N/A,28 Jul 1955,tt0048582,"Young record store clerk and aspiring writer Esko has just finished his first novel and wants to marry a colonel's daughter. To get the father's permission, Esko has to join the military. ...",Aarne Tarkas,Sankarialokas,"Lasse Pöysti, Leo Jokela, Jussi Jurkka, Tuulikki Suomela",True,movie,N/A,N/A,1955,https://m.media-amazon.com/images/M/MV5BYzQxMzZiY2YtMGViNi00NzU4LTkzNTMtZWNkZDM3ODMyZjA5XkEyXkFqcGdeQXVyMTIxMzMzMzE@._V1_SX300.jpg,Finland,Comedy,Aarne Tarkas
N/A,N/A,N/A,7.2,80,N/A,Japanese,N/A,N/A,N/A,tt0048583,"The story of Sanshiro Sugata, a young man who wants to learn the new art of judo. A wise teacher reveals to Sanshiro that judo is not merely a means of combat nor a demonstration of ...",Shigeo Tanaka,Sanshiro Sugata,N/A,True,movie,N/A,N/A,1955,N/A,Japan,"Action, Drama","Akira Kurosawa, Tsuneo Tomita (novel)"
N/A,N/A,N/A,5.9,271,91 min,English,PASSED,Republic,12 Dec 1955,tt0048584,A disgraced Indian scout and his partner are hired to escort a wagonload of guns through Indian territory.,William Witney,Santa Fe Passage,"John Payne, Faith Domergue, Rod Cameron, Slim Pickens",True,movie,N/A,N/A,1955,https://m.media-amazon.com/images/M/MV5BNTkzNTg4NjcwMl5BMl5BanBnXkFtZTgwODY2Nzk1MDE@._V1_SX300.jpg,USA,"Action, Western","Lillie Hayward (screenplay), Heck Allen (based on Esquire Magazine story by)"
N/A,N/A,N/A,6.9,105,102 min,Italian,N/A,N/A,05 Apr 1957,tt0048585,N/A,Francesco Maselli,Abandoned,"Lucia Bosé, Isa Miranda, Jean-Pierre Mocky, Goliarda Sapienza",True,movie,1 win & 1 nomination.,N/A,1955,https://m.media-amazon.com/images/M/MV5BMTk1MzU0MTEzNl5BMl5BanBnXkFtZTcwMzU1OTc3MQ@@._V1_SX300.jpg,Italy,Drama,"Eriprando Visconti (story), Eriprando Visconti, Francesco Maselli, Ageo Savioli"
N/A,N/A,N/A,N/A,N/A,92 min,Italian,N/A,N/A,N/A,tt0048586,N/A,Antero Morroni,Sbandato!,"Annalanda, Anna Di Lorenzo, Ubaldo Gramm",True,movie,N/A,N/A,1955,N/A,Italy,N/A,N/A
